ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2016,"2016",5,"Bachelors Degree",56,"general-computer-engineering","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2016,"2016",5,"Bachelors Degree",93,"general-management-information-systems","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2016,"2016",5,"Bachelors Degree",9,"computer-software-engineering","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500506","Acting",2016,"2016",5,"Bachelors Degree",86,"acting","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4201","General Psychology","420101","General Psychology",2016,"2016",5,"Bachelors Degree",1408,"general-psychology-420101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500407","Fashion & Apparel Design",2016,"2016",5,"Bachelors Degree",96,"fashion-apparel-design","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2016,"2016",5,"Bachelors Degree",157,"electrical-electronics-engineering","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110801","Web Page, Digital, & Information Resource Design",2016,"2016",5,"Bachelors Degree",88,"web-page-digital-information-resource-design","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090199","Other Communication & Media Studies",2016,"2016",5,"Bachelors Degree",153,"other-communication-media-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512201","General Public Health",2016,"2016",5,"Bachelors Degree",30,"general-public-health","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5205","Business Communications","520501","Business & Corporate Communications",2016,"2016",5,"Bachelors Degree",34,"business-corporate-communications","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2016,"2016",5,"Bachelors Degree",2,"engineering-physics-applied-physics","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450602","Applied Economices",2016,"2016",5,"Bachelors Degree",1,"applied-economices","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400899","Other Physics",2016,"2016",5,"Bachelors Degree",1,"other-physics","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050110","Russian Studies",2016,"2016",5,"Bachelors Degree",2,"russian-studies","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110803","Computer Graphics",2016,"2016",5,"Bachelors Degree",0,"computer-graphics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500499","Other Design & Applied Arts",2016,"2016",5,"Bachelors Degree",0,"other-design-applied-arts","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2016,"2016",5,"Bachelors Degree",8,"materials-engineering-141801","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5001","General Visual & Performaing Arts","500102","Digital Arts",2016,"2016",5,"Bachelors Degree",5,"digital-arts","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5120","Pharmaceutical Sciences & Administration","512001","Pharmacy",2016,"2016",5,"Bachelors Degree",0,"pharmacy","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400809","Acoustics",2016,"2016",5,"Bachelors Degree",8,"acoustics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500708","Painting",2016,"2016",5,"Bachelors Degree",11,"painting","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2016,"2016",5,"Bachelors Degree",243,"mechanical-engineering-141901","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450601","General Economics",2016,"2016",5,"Bachelors Degree",557,"general-economics","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110899","Other Computer Software & Media Applications",2016,"2016",5,"Bachelors Degree",36,"other-computer-software-media-applications","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0904","Journalism","090401","Journalism",2016,"2016",5,"Bachelors Degree",181,"journalism-090401","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2016,"2016",5,"Bachelors Degree",37,"industrial-engineering-143501","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5203","Accounting","520301","Accounting",2016,"2016",5,"Bachelors Degree",738,"accounting-520301","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5115","Mental & Social Health Services & Allied Professions","511504","Community Health Services",2016,"2016",5,"Bachelors Degree",74,"community-health-services","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4008","Physics","400801","General Physics",2016,"2016",5,"Bachelors Degree",164,"general-physics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500602","Cinematography & Film Production",2016,"2016",5,"Bachelors Degree",400,"cinematography-film-production","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2016,"2016",5,"Bachelors Degree",0,"other-engineering","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5299","Other Business, Management, Marketing, & Related Services","529999","Other Business, Management, Marketing, & Related Support Services",2016,"2016",5,"Bachelors Degree",15,"other-business-management-marketing-related-support-services","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1109","Networking & Telecommunication Systems","110901","Computer Systems Networking & Telecommunications",2016,"2016",5,"Bachelors Degree",195,"computer-systems-networking-telecommunications","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4006","Geological & Earth Sciences","400603","Geophysics & Seismology",2016,"2016",5,"Bachelors Degree",14,"geophysics-seismology","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1503","Electrical Engineering Technologies","150303","Electrical, Electronic, & Communications Engineering Technology",2016,"2016",5,"Bachelors Degree",107,"electrical-electronic-communications-engineering-technology","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0904","Journalism","090404","Photojournalism",2016,"2016",5,"Bachelors Degree",1,"photojournalism","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500799","Other Fine Arts & Art Studies",2016,"2016",5,"Bachelors Degree",20,"other-fine-arts-art-studies","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1504","Electromechanical Instrumentation & Maintenance Technologies","150401","Biomedical Technology",2016,"2016",5,"Bachelors Degree",16,"biomedical-technology","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4504","Crminology","450401","Criminology",2016,"2016",5,"Bachelors Degree",17,"criminology","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050111","Scandinavian Studies",2016,"2016",5,"Bachelors Degree",2,"scandinavian-studies","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4006","Geological & Earth Sciences","400601","General Geology & Earch Science",2016,"2016",5,"Bachelors Degree",29,"general-geology-earch-science","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1512","Computer Engineering Technologies","151201","Computer Engineering Technology",2016,"2016",5,"Bachelors Degree",41,"computer-engineering-technology","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5211","International Business","521101","International Business, Trade, & Commerce",2016,"2016",5,"Bachelors Degree",33,"international-business-trade-commerce","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2016,"2016",5,"Bachelors Degree",16,"computer-information-systems-security","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500501","General Drama & Theater Arts",2016,"2016",5,"Bachelors Degree",59,"general-drama-theater-arts","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1515","Engineering-Related Fields","151501","Engineering & Industrial Management",2016,"2016",5,"Bachelors Degree",26,"engineering-industrial-management","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2016,"2016",5,"Bachelors Degree",1163,"other-business-administration-management-operations","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4502","Anthropology","450201","Anthropology",2016,"2016",5,"Bachelors Degree",115,"anthropology-450201","Chicago, IL","16000US1714000","chicago-il"
"40","Physical Sciences","4005","Chemistry","400599","Other Chemistry",2016,"2016",5,"Bachelors Degree",17,"other-chemistry","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2016,"2016",5,"Bachelors Degree",23,"linguistics","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1199","Other Computer Service Studies","119999","Other Computer & Information Support Services",2016,"2016",5,"Bachelors Degree",0,"other-computer-information-support-services","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500411","Game & Interactive Media Design",2016,"2016",5,"Bachelors Degree",61,"game-interactive-media-design","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5111","Medical Preparatory Programs","511101","Pre-Dentistry Studies",2016,"2016",5,"Bachelors Degree",0,"pre-dentistry-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2016,"2016",5,"Bachelors Degree",83,"general-music","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160104","Comparative Literature",2016,"2016",5,"Bachelors Degree",5,"comparative-literature","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0904","Journalism","090499","Other Journalism",2016,"2016",5,"Bachelors Degree",0,"other-journalism","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5214","Marketing","521402","Marketing Research",2016,"2016",5,"Bachelors Degree",2,"marketing-research","Chicago, IL","16000US1714000","chicago-il"
"12","Personal & Culinary Services","1205","Culinary Arts & Related Services","120503","Culinary Arts & Chef Training",2016,"2016",5,"Bachelors Degree",13,"culinary-arts-chef-training","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160399","Other East Asian Languages, Literatures, & Linguistics",2016,"2016",5,"Bachelors Degree",18,"other-east-asian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500406","Commercial Photography",2016,"2016",5,"Bachelors Degree",16,"commercial-photography","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5001","General Visual & Performaing Arts","500101","General Visual & Performing Arts",2016,"2016",5,"Bachelors Degree",25,"general-visual-performing-arts","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511099","Other Clinical Laboratory & Allied Health Professions",2016,"2016",5,"Bachelors Degree",3,"other-clinical-laboratory-allied-health-professions","Chicago, IL","16000US1714000","chicago-il"
